female,59,93.7
female,57,71.1
female,56,56.6
female,59,100.0
female,46,56.5
male,71,99.2
female,28,59.3
male,71,61.8
female,66,79.3
female,91,61.8
male,64,82.8
male,76,88.5
male,81,59.7
female,32,53.0
male,71,77.7
female,57,96.7
female,83,92.3
female,72,86.7
male,63,78.3
female,94,67.9
female,27,77.4
male,34,69.7
female,72,53.3
female,80,75.1
female,69,93.3
female,80,88.0
female,68,58.3
female,91,73.9
male,84,96.0
female,54,87.3
female,54,76.1
female,64,53.9
female,78,54.9
male,93,59.0
male,95,86.6
male,45,101.0
female,61,51.4
male,43,91.9
male,89,63.5
male,48,73.1
male,29,76.8
female,88,65.3
female,50,99.8
male,78,67.6
male,85,97.9
female,46,57.9
female,76,60.1
female,28,51.8
male,58,113.4
male,26,68.5
male,58,87.7
female,75,89.5
female,54,86.9
female,66,71.5
male,70,93.2
male,94,88.5
female,30,69.8
female,52,63.2
male,81,86.0
male,72,67.8
male,47,69.3
male,52,86.2
female,68,77.3
female,93,87.9
female,65,79.2
female,44,55.4
female,93,63.2
female,41,56.8
female,88,56.1
female,52,103.2
male,57,82.8
female,42,71.6
male,33,82.7
female,66,90.6
male,31,113.2
female,75,85.8
female,55,77.7
male,51,106.5
female,51,82.0
male,80,71.7
male,93,92.0
male,58,87.1
male,32,85.4
female,87,55.7
female,66,69.0
female,48,66.4
female,46,54.9
male,33,110.6
male,32,98.3
female,86,88.6
female,41,94.3
female,42,85.9
male,33,98.0
female,54,72.5
male,35,93.0
female,40,105.0
male,92,59.3
male,49,97.6
female,77,102.7
male,87,74.7
male,59,105.0
female,56,51.8
male,52,92.0
male,81,64.1
male,72,99.3
female,43,52.0
female,67,73.8
male,37,115.6
female,51,63.2
male,58,99.9
male,64,100.4
male,61,103.6
female,52,61.5
male,49,101.3
male,91,93.6
female,31,100.9
male,31,63.8
female,29,53.3
female,86,55.4
male,59,99.7
male,27,95.3
male,46,85.8
female,90,92.1
female,62,63.2
male,46,111.0
male,46,83.2
female,95,53.1
male,89,94.4
male,34,99.3
female,39,81.6
female,79,62.4
male,42,101.2
male,39,64.1
male,79,96.2
female,92,66.7
female,94,91.7
female,27,90.7
male,94,101.9
female,73,95.1
female,95,47.2
male,82,84.3
female,94,91.6
male,88,96.6
female,81,84.9
female,62,56.8
female,47,57.1
female,58,63.4
male,65,62.6
female,44,72.7
female,51,56.7
female,32,86.8
female,88,93.0
male,48,76.0
female,46,92.9
female,60,58.0
female,55,79.5
female,56,81.3
male,53,104.9
male,37,110.0
male,71,89.3
female,33,96.2
male,46,106.5
female,86,48.4
female,78,56.3
male,54,71.3
female,60,84.4
male,55,72.2
male,71,85.0
male,65,65.4
female,33,97.9
female,49,77.6
female,49,95.2
female,82,77.5
male,32,82.9
female,76,89.4
male,48,71.6
male,62,87.6
male,91,96.1
female,32,72.1
female,54,88.3
female,76,102.5
female,83,92.6
male,27,108.1
female,36,72.5
female,75,96.4
female,53,57.1
male,78,63.7
female,89,82.2
male,44,112.9
female,71,72.2
female,36,71.1
female,58,80.1
female,90,75.1
male,33,65.7
female,28,91.0
male,83,90.0
female,68,50.3
female,40,91.2
male,61,68.7
male,84,63.5
male,73,82.6
female,46,97.0
male,31,81.3
female,37,77.9
female,34,89.8
female,53,72.9
female,71,62.0
male,63,110.9
male,33,107.9
female,26,82.4
male,63,99.3
female,61,69.0
female,82,51.6
male,85,62.9
male,40,88.3
female,81,77.4
male,49,69.4
female,54,66.7
female,57,65.8
female,80,105.6
male,93,66.9
male,58,80.1
female,81,54.7
female,82,73.6
male,61,110.1
male,77,62.0
male,72,72.8
male,71,102.3
male,80,86.2
male,87,96.6
female,64,89.4
female,42,66.3
male,86,73.7
female,73,58.0
female,45,101.2
female,76,101.8
female,71,96.7
female,37,86.3
female,29,55.6
female,78,66.5
male,95,89.9
female,95,90.0
female,70,75.3
female,66,70.9
male,82,89.9
male,86,65.8
male,65,62.0
male,90,66.3
female,63,52.0
male,57,109.5
female,69,71.7
female,70,52.7
female,77,53.0
male,60,90.9
male,52,105.5
female,95,88.2
female,90,93.5
female,64,56.8
male,81,67.2
male,37,96.6
female,87,47.0
female,69,100.1
male,41,89.6
male,92,82.0
male,46,91.1
female,55,84.1
male,39,87.1
male,36,111.4
male,48,113.0
male,69,96.7
female,54,80.3
female,78,49.1
male,56,100.5
female,62,100.8
male,69,70.7
male,29,78.2
female,51,72.6
male,37,92.0
male,95,87.1
female,55,75.2
male,84,82.0
female,72,81.3
male,40,65.0
female,81,48.2
female,51,102.1
male,41,87.7
female,94,48.5
male,75,99.7
male,74,72.0
male,95,62.9
female,69,77.5
male,86,94.4
female,41,67.8
male,93,68.0
male,86,87.2
male,36,89.0
female,62,95.7
female,53,62.6
male,89,91.5
male,57,91.6
female,56,87.8
female,77,87.5
male,69,65.9
male,55,103.6
female,49,86.4
female,58,57.5
male,37,89.7
female,73,73.3
female,53,96.4
female,46,58.2
female,68,97.2
female,44,50.0
male,91,76.9
male,60,104.4
female,26,98.7
female,86,85.8
male,94,65.9
female,62,81.6
female,90,87.2
female,49,88.0
male,46,111.4
male,51,104.8
female,62,91.5
female,65,82.3
female,75,90.9
male,68,70.4
female,36,61.4
male,63,83.5
male,26,110.9
female,38,64.6
female,84,83.1
male,27,111.2
male,64,87.9
female,45,77.8
male,94,97.0
male,68,67.1
male,54,104.4
female,83,84.5
female,36,56.6
female,43,97.3
female,84,72.4
male,34,64.5
male,73,75.1
female,76,95.8
male,79,93.9
male,93,63.9
female,37,85.1
female,80,52.8
male,35,112.3
male,39,109.9
female,88,64.3
female,53,78.2
male,34,78.7
male,95,64.7
male,65,89.1
male,42,113.5
female,34,65.0
male,63,67.7
male,51,93.0
female,87,91.3
female,47,76.9
female,43,90.4
female,52,80.9
female,42,86.8
female,40,56.9
male,69,106.5
female,44,55.1
male,32,101.3
female,49,99.6
female,75,70.3
female,61,80.8
male,64,64.8
male,73,68.5
female,93,79.6
male,60,93.5
female,86,59.7
female,29,97.8
female,86,51.0
female,42,67.4
male,87,66.9
female,72,85.7
female,41,100.8
male,53,73.2
male,41,78.9
female,75,89.3
female,27,52.1
male,36,66.6
female,94,68.3
female,72,89.4
male,44,113.4
male,53,86.8
male,94,71.7
female,83,56.7
male,92,70.5
male,93,90.8
female,56,87.9
male,34,67.5
female,27,85.2
female,93,77.2
female,42,52.5
male,41,80.9
male,82,84.4
female,67,95.5
male,34,87.9
female,72,87.3
female,60,90.0
female,35,71.5
female,62,64.2
male,85,98.2
female,32,75.3
female,95,90.9
male,65,77.5
male,37,96.3
male,75,74.2
male,89,96.1
female,51,66.5
female,88,88.5
male,50,104.5
female,49,53.3
female,27,65.4
female,85,81.0
female,92,89.8
male,38,113.5
male,54,81.5
female,48,80.5
male,95,95.0
female,43,62.2
female,43,100.7
male,85,97.1
female,48,57.3
male,95,97.7
male,79,69.7
male,49,88.4
female,56,76.3
female,53,66.0
male,80,70.9
male,49,88.4
female,85,71.9
male,83,69.7
male,92,98.6
male,92,70.0
female,36,59.9
female,54,53.1
male,38,85.4
male,83,89.1
female,79,61.4
female,78,85.8
male,72,100.0
male,42,81.2
male,82,70.5
female,65,97.5
female,86,59.4
male,58,113.4
male,63,65.2
female,51,54.7
female,57,86.3
female,89,65.0
male,67,91.7
male,57,100.3
female,39,98.7
female,48,77.4
female,36,52.0
female,44,73.0
female,38,75.3
male,72,104.0
male,90,86.0
male,62,105.3
male,47,83.0
male,59,67.0
male,67,107.6
female,28,89.3
male,54,88.4
female,62,98.3
male,35,80.3
female,74,49.7
male,58,100.0
male,88,74.7
female,77,89.0
female,67,63.7
female,84,67.0
female,91,66.0
male,75,102.7
female,46,62.9
female,28,95.7
female,50,80.1
male,32,85.2
male,36,98.9
female,70,80.2
female,41,100.2
female,36,75.8
female,68,89.0
female,77,83.5
female,63,62.1
male,46,112.8
female,71,70.5
male,37,98.0
male,35,74.7
male,95,71.4
male,34,72.9
female,61,70.5
male,69,65.1
male,95,98.6
female,67,91.3
male,80,79.0
female,95,72.2
female,72,84.9
male,34,98.9
male,66,88.0
female,77,86.1
male,26,98.7
female,93,49.6
male,71,91.6
female,95,80.8
female,75,97.0
female,43,86.1
male,32,76.1
female,94,67.6
female,29,96.2
female,70,92.3
female,85,70.2
male,29,90.7
female,45,86.0
male,32,77.3
female,45,92.6
female,84,90.9
female,58,79.4
male,43,92.5
female,56,73.9
male,52,106.8
female,42,55.7
female,72,62.4
female,33,96.3
female,86,67.3
male,62,110.1
female,63,88.8
female,37,63.6
female,67,70.4
female,47,54.7
male,78,60.6
male,38,68.1
female,74,54.2
female,36,70.8
female,45,98.2
male,79,59.0
male,35,92.2
female,95,79.7
male,71,98.1
female,70,73.4
male,57,86.7
female,94,48.9
female,46,87.2
male,48,76.9
female,57,75.1
female,46,55.3
male,71,97.9
female,87,65.3
female,60,97.7
female,35,70.7
male,42,83.9
male,40,76.1
male,26,69.9
male,86,93.4
male,58,105.3
male,36,99.5
male,77,59.3
female,83,69.5
male,61,62.3
male,31,68.0
male,70,97.2
male,90,71.0
male,51,64.2
male,31,71.3
male,53,84.3
male,55,111.9
female,43,57.0
male,47,104.1
male,78,61.9
male,79,75.4
female,81,77.7
male,70,109.7
female,95,52.4
female,59,95.2
female,30,62.3
female,85,63.8
female,84,94.6
female,93,68.9
female,34,66.2
female,60,93.4
female,95,73.5
female,85,84.5
male,66,99.3
male,94,82.0
male,80,90.5
male,41,115.4
male,75,98.0
female,37,74.4
female,35,74.5
male,56,78.9
female,64,83.4
female,93,56.1
female,40,86.1
female,52,63.6
male,56,111.5
female,26,74.6
male,34,111.9
male,29,92.5
male,92,101.9
male,48,103.8
female,90,52.8
female,65,77.2
male,88,66.4
female,89,62.6
male,60,109.0
female,27,90.1
female,47,55.0
female,86,74.8
female,88,61.7
male,30,89.4
female,71,59.4
male,74,100.7
female,39,93.7
female,34,61.1
female,65,75.1
male,82,94.9
male,81,72.5
female,79,107.7
female,62,89.6
male,54,75.0
male,91,90.7
male,59,78.1
female,70,73.9
male,58,70.1
female,89,73.0
female,41,95.0
female,75,51.7
female,26,59.9
female,68,66.7
female,37,63.6
female,37,68.2
male,70,72.8
male,47,104.5
male,44,92.7
female,44,55.6
female,87,59.9
female,63,91.1
female,74,62.2
female,56,88.9
female,82,90.2
male,48,68.4
female,29,55.6
male,31,102.9
female,86,56.5
female,49,55.6
male,76,93.7
female,45,100.7
female,89,57.3
male,57,86.6
female,46,66.5
male,68,78.1
male,43,74.8
female,40,95.9
male,42,110.7
female,45,55.8
female,62,72.8
female,79,67.7
female,35,54.9
male,50,91.2
male,47,105.3
male,41,66.0
female,49,63.1
female,68,78.3
female,44,60.1
male,93,81.2
female,90,79.5
female,50,67.5
female,54,82.5
male,66,62.8
female,78,72.3
female,55,58.3
male,73,94.9
female,26,74.0
male,30,87.7
male,95,98.7
male,67,82.9
female,49,61.7
female,27,51.5
male,68,62.4
male,28,68.7
male,84,70.8
male,44,116.0
female,63,84.1
male,60,79.3
female,36,58.4
male,82,96.5
female,60,76.8
female,82,55.3
female,74,65.3
male,86,67.0
male,48,110.4
female,68,100.1
male,54,99.5
male,94,74.4
female,57,94.3
female,88,73.7
female,66,81.0
female,41,86.3
male,44,82.7
female,87,61.2
female,64,101.7
female,46,88.0
male,36,78.7
female,81,51.3
female,71,93.7
female,88,56.4
male,78,78.5
male,63,66.6
male,94,68.3
female,84,72.3
female,33,52.2
female,93,56.8
female,28,63.7
female,59,60.0
male,40,95.6
female,92,53.2
female,64,62.1
male,31,86.5
male,47,98.4
female,49,51.9
female,92,84.9
male,69,95.2
male,31,96.2
male,47,86.6
female,54,93.9
female,50,105.9
male,35,111.4
male,92,61.6
female,60,66.7
female,74,67.5
female,91,76.7
male,90,75.2
female,94,49.4
female,94,46.2
male,88,66.7
female,64,78.3
male,45,87.5
male,66,93.5
male,73,78.2
male,85,93.9
female,41,82.4
male,79,68.5
female,50,85.0
female,38,50.7
female,37,72.9
female,90,90.8
male,34,94.7
female,36,89.9
female,81,53.7
female,54,89.0
female,90,54.7
female,53,104.0
male,37,89.1
female,34,86.2
female,58,83.1
female,50,86.8
female,82,83.9
male,69,103.6
male,76,97.9
female,55,51.5
male,36,76.3
female,72,95.8
female,54,52.0
male,67,66.7
female,46,74.7
female,69,52.2
male,34,109.7
female,65,79.6
male,55,68.4
male,89,96.9
female,80,56.4
female,61,59.4
male,35,69.2
female,33,59.1
male,47,100.6
female,77,56.6
male,89,68.3
female,76,88.3
female,55,99.9
male,66,94.3
male,38,97.7
male,85,65.7
female,29,101.2
female,27,91.4
female,88,56.0
male,30,65.2
male,51,83.9
female,62,96.0
female,34,54.8
male,76,84.8
male,56,87.5
female,85,74.1
male,89,99.3
male,26,110.4
male,35,87.7
female,38,69.0
female,33,95.6
female,93,88.2
male,40,109.7
female,39,89.7
female,76,49.6
female,86,50.2
female,37,50.1
male,66,71.7
female,42,94.6
female,88,88.8
female,59,84.9
female,35,51.5
female,66,100.1
male,66,107.3
male,95,73.3
male,33,113.6
female,36,76.3
male,82,88.6
male,49,70.1
female,58,98.1
male,34,104.5
male,33,95.9
female,41,76.2
female,62,50.0
male,41,71.0
male,79,91.3
female,27,52.3
female,87,88.7
female,87,84.1
female,81,58.1
male,66,91.8
female,87,74.0
male,88,78.0
male,38,115.0
male,64,108.5
male,27,80.5
male,49,109.9
female,31,93.5
female,47,56.6
female,84,48.8
female,49,50.8
male,53,91.4
male,41,94.6
female,83,87.2
female,67,51.3
male,92,90.3
female,51,52.0
female,85,77.7
female,28,50.8
female,56,85.1
female,49,61.2
female,59,51.2
female,55,66.6
male,48,81.1
female,95,55.4
male,88,58.3
female,88,52.7
female,53,65.8
male,53,84.5
female,43,85.3
female,36,62.1
female,92,83.3
male,95,90.8
female,64,66.4
male,81,71.8
male,32,98.4
female,64,96.0
male,85,73.6
female,66,52.0
male,64,66.6
female,45,67.9
male,39,114.1
male,28,95.2
female,33,70.7
male,95,90.0
female,91,63.2
male,44,71.8
female,76,52.0
female,83,89.3
female,46,90.2
female,27,74.6
female,86,74.8
male,64,105.9
female,28,71.8
female,27,71.1
female,76,79.7
male,86,86.5
female,56,89.7
male,52,98.8
female,86,72.7
male,46,86.3
male,95,74.8
female,74,98.3
male,86,66.4
male,35,108.5
female,46,101.2
male,91,78.4
male,67,64.3
female,93,84.2
female,29,101.6
female,64,69.3
female,65,77.4
female,93,87.9
male,64,89.7
male,90,75.3
female,51,65.3
male,39,104.4
male,47,104.7
female,86,63.7
male,35,108.2
male,92,86.8
male,70,95.3
female,89,77.4
female,58,67.9
female,72,61.7
male,92,65.6
female,43,57.4
male,57,108.4
male,91,97.2
female,51,82.3
male,95,96.2
female,48,98.0
female,36,88.6
male,69,102.0
male,47,75.4
female,78,106.3
female,50,84.5
male,91,63.5
male,79,94.7
female,38,76.0
male,49,115.9
female,58,98.8
female,62,64.6
female,57,84.2
male,88,67.8
female,28,93.8
female,82,53.3
female,76,54.3
male,65,91.6
female,53,63.2
female,94,88.1
female,77,53.4
female,86,50.0
male,44,101.2
male,61,71.9
female,30,81.3
female,88,60.6
female,73,50.9
female,59,93.4
female,31,59.2
male,86,85.5
female,94,77.0
female,44,80.4
male,43,78.8
male,95,95.2
male,54,67.5
female,35,55.7
female,88,83.1
male,64,91.9
male,54,75.1
female,38,97.8
male,79,61.4
male,52,111.7
male,57,108.0
male,74,102.3
male,41,98.0
female,63,72.0
male,66,94.6
male,93,60.9
male,42,76.0
female,90,74.9
female,88,67.4
female,58,73.3
female,26,75.3
male,41,86.6
male,56,74.7
female,75,63.3
female,85,75.6
male,40,115.1
male,84,93.9
female,75,89.2
female,45,55.0
male,72,64.9
female,58,87.7
female,56,70.5
female,93,61.8
male,89,68.1
female,74,68.6
female,65,82.4
female,88,92.8
male,94,75.6
male,36,81.6
female,82,86.9
female,84,87.8
female,39,103.7
female,68,64.0
female,89,57.4
male,45,66.9
female,72,51.2
female,58,84.4
female,56,93.2
male,72,89.8
female,87,56.4
male,38,107.2
female,43,78.1
male,34,112.9
male,55,78.6
female,35,102.9
male,94,59.5
female,27,59.8
male,52,105.6
female,32,65.0
male,52,108.3
female,81,94.6
male,47,67.8
male,27,68.1
male,71,95.2
male,76,69.9
male,35,110.4
female,95,59.3
female,54,102.7
female,77,93.5
male,48,103.5
male,42,101.6
female,45,93.7
male,86,86.3
female,79,53.6
female,36,99.4
male,88,60.3
female,60,79.0
male,39,81.7
male,68,103.2
male,90,88.6
female,62,72.1
female,60,56.3
male,84,85.5
female,81,65.7
male,38,76.8
male,27,109.0
female,63,53.6
female,51,100.0
female,93,55.0
female,48,101.3
female,81,56.7
female,90,62.2
female,59,71.3
female,30,82.4
female,95,66.6
male,89,61.8
female,40,60.6
female,66,51.6
male,55,105.7
female,91,88.6
female,41,94.3
female,43,72.9
male,49,69.0
female,55,90.6
female,41,76.9
male,74,93.7
female,84,83.9
female,60,89.4
male,67,106.6
male,40,114.2
female,80,99.4
female,65,55.7
female,51,82.3
female,29,50.7
female,76,85.4
male,76,70.1
female,56,57.0
female,59,52.6
female,38,99.2
male,45,89.2
female,79,77.3
male,82,62.5
female,47,50.3
male,27,69.7
female,76,80.2
male,41,106.6
male,89,86.4
female,82,56.4
female,32,70.1
female,34,74.7
male,52,112.3
male,63,108.4
male,56,102.8
female,38,74.7
female,69,65.1
male,29,91.5
male,39,87.7
male,67,64.0
male,55,105.8
female,78,74.9
female,41,57.5
female,84,59.6
female,78,79.5
female,94,80.0
male,44,83.6
male,88,58.0
female,55,57.4
female,56,74.7
female,32,52.0
female,64,54.5
female,70,79.8
male,57,71.3
male,30,77.9
male,35,108.8
female,77,92.4
male,95,61.0
male,41,107.6
female,57,101.1
male,26,86.5
female,31,53.4
male,31,82.7
female,90,50.3
female,90,72.3
male,75,77.9
male,31,77.6
male,86,59.5
female,31,88.5
male,75,88.5
female,62,73.3
female,28,67.6
female,63,69.7
male,84,100.0
female,89,63.5
male,86,63.1
male,75,100.2
male,79,102.7
male,57,94.1
male,76,73.8
female,63,81.4
male,79,93.7
female,87,78.8
male,32,87.0
male,92,62.0
female,53,93.2
female,74,92.6
male,74,86.4
male,73,98.1
male,40,76.5
female,84,54.7
female,84,85.5
female,80,58.1
male,90,93.6
male,78,92.9
female,60,63.6
male,59,110.4
male,85,100.1
male,42,110.0
male,46,100.2
male,91,60.8
female,47,103.2
female,56,104.1
female,38,97.2
male,67,74.6
female,49,101.7
female,49,68.0
male,60,90.2
female,30,49.2
female,54,52.9
female,91,54.0
female,69,72.5
male,26,83.7
female,73,56.0
female,49,102.7
female,77,75.4
male,36,98.5
female,27,95.7
female,90,47.8
female,55,64.1
male,73,85.2
female,32,69.5
female,70,66.7
female,89,53.1
male,33,63.6
male,84,85.4
female,33,94.1
female,50,92.0
female,90,59.8
female,36,87.3
male,91,101.5
male,36,108.8
female,95,88.5
female,66,94.7
female,63,50.6
male,63,80.2
male,40,99.3
male,57,82.0
female,29,89.4
male,82,95.2
female,95,46.9
female,86,48.9
female,52,89.1
female,91,51.4
male,38,82.1
male,65,95.2
male,52,111.7
female,26,82.0
male,29,108.6
female,83,93.6
female,78,50.6
female,34,81.1
female,59,65.4
male,83,94.3
female,64,61.0
male,75,65.1
female,32,71.5
male,72,62.0
male,75,96.9
male,55,63.0
male,43,111.9
female,40,76.3
male,58,112.0
female,27,101.3
female,41,66.1
male,71,64.2
male,37,98.3
female,29,65.0
male,36,105.3
female,36,69.7
male,84,81.7
male,33,105.3
female,38,58.3
female,71,61.6
female,65,67.9
male,51,77.2
male,43,106.2
male,91,100.3
female,93,70.7
female,73,98.1
male,84,71.9
female,52,91.6
male,47,91.9
female,35,89.1
female,36,52.4
female,65,52.1
male,65,87.4
male,32,68.8
male,54,85.9
female,69,96.4
male,60,109.8
female,57,99.6
male,47,86.1
female,70,60.7
male,44,78.3
female,87,79.1
male,84,84.7
female,29,72.9
male,83,75.1
female,37,87.9
male,90,89.5
female,60,54.3
male,68,89.7
female,74,55.7
male,50,68.2
female,70,81.1
male,37,103.6
female,88,54.1
male,52,110.6
male,46,106.5
female,27,48.1
female,94,49.5
female,92,78.0
female,29,84.0
female,61,70.2
male,81,82.5
female,71,75.9
female,87,78.3
male,53,101.7
male,45,96.8
male,78,77.8
male,66,90.5
female,66,79.8
female,44,61.5
male,66,62.2
female,71,58.9
male,35,74.5
male,49,88.1
female,40,80.4
male,81,89.8
male,94,86.2
female,41,83.9
male,73,89.2
female,92,67.4
female,79,92.5
male,54,107.7
male,80,66.9
male,45,91.1
female,61,60.7
female,43,55.6
female,82,80.1
male,55,79.8
male,72,72.0
male,53,96.4
female,71,70.0
male,56,111.2
male,87,61.9
female,35,71.4
female,45,89.7
male,44,68.8
female,57,51.0
female,71,81.8
female,65,50.9
female,42,53.0
male,30,107.5
female,38,101.4
male,59,78.5
female,53,89.0
male,26,67.2
female,64,71.8
male,59,102.8
female,58,83.9
female,35,75.5
male,70,98.3
male,46,80.6
female,39,92.9
female,50,54.8
female,30,65.7
female,41,67.1
male,62,69.1
female,41,77.0
female,39,55.9
male,35,95.2
male,89,65.4
female,73,60.8
female,86,87.9
female,68,60.6
female,71,62.0
male,63,73.1
female,56,81.1
female,33,82.4
male,52,85.9
female,80,70.7
male,60,113.9
female,95,67.5
female,86,70.1
female,88,68.5
male,75,77.2
female,78,93.4
male,95,73.9
female,85,91.9
female,46,79.7
male,43,94.6
female,66,76.5
male,65,100.0
male,54,95.7
female,71,75.6
male,70,97.0
female,53,55.6
male,89,75.3
male,49,113.8
female,74,56.8
female,38,99.0
female,86,51.4
female,38,97.9
male,93,79.8
female,80,102.7
female,89,93.0
female,81,92.1
female,56,67.3
female,63,102.5
male,37,91.8
male,63,72.6
female,49,94.8
male,81,71.5
female,38,86.4
female,73,69.1
female,73,94.1
male,77,84.6
female,55,85.9
female,41,68.4
female,36,100.7
female,36,52.4
female,33,64.8
female,43,66.2
female,91,78.8
female,71,58.2
female,62,61.4
male,56,96.9
male,26,81.2
male,68,88.5
female,79,50.4
female,58,96.5
female,27,96.3
male,63,97.4
female,61,85.4
female,64,70.5
male,70,63.2
female,37,100.9
female,26,89.8
male,80,73.6
male,34,63.1
female,64,66.4
male,58,96.9
female,28,72.5
female,31,95.0
female,61,99.6
male,82,93.5
female,81,56.8
male,39,77.2
female,89,93.9
female,41,59.3
male,92,86.9
female,92,86.6
female,83,71.7
female,45,81.3
female,71,62.8
female,91,72.0
male,85,75.9
female,83,80.4
female,56,73.3
female,53,101.1
female,75,92.8
female,27,97.0
female,39,67.1
male,42,65.8
male,59,100.9
male,94,81.3
male,40,92.0
male,37,114.7
female,60,55.9
male,89,62.2
female,61,73.8
male,54,83.7
male,30,99.6
female,26,83.1
male,34,104.4
male,66,99.6
female,86,47.6
male,90,69.8
male,64,108.5
female,50,63.9
female,76,52.1
female,75,96.3
male,94,98.5
female,42,78.3
male,95,89.1
female,69,68.4
male,58,108.9
male,56,86.7
female,57,68.5
female,70,98.1
male,84,79.7
female,44,93.7
male,52,69.7
female,63,52.3
male,83,90.7
female,82,67.6
male,72,102.1
female,55,97.1
male,69,68.2
female,28,87.1
female,59,70.9
female,27,62.4
female,92,58.3
male,50,67.7
female,48,94.5
male,85,71.9
male,37,76.8
male,79,83.9
female,89,85.3
female,38,82.1
female,61,94.1
female,69,60.7
male,66,81.5
male,83,64.3
male,28,69.9
male,83,75.4
male,43,79.2
male,41,69.5
male,35,102.9
male,51,101.1
male,90,92.4
female,71,88.9
male,37,103.3
female,69,84.2
female,32,80.2
male,94,84.9
female,31,80.4
female,49,66.4
female,49,78.9
male,74,84.3
female,86,85.9
male,47,92.0
female,65,50.8
male,58,86.4
male,29,79.7
female,79,84.2
female,85,63.9
male,93,70.5
female,79,62.4
female,54,85.8
female,46,96.9
male,45,84.1
male,70,99.9
male,41,116.9
male,72,99.1
male,80,69.0
male,56,87.7
female,90,72.6
female,38,87.7
female,44,57.0
female,61,75.5
male,86,98.3
male,61,62.4
female,67,52.1
female,47,94.1
male,53,81.3
female,65,75.2
female,58,103.4
female,84,89.8
female,83,63.8
female,90,61.9
female,59,84.5
female,50,82.0
female,52,66.0
female,32,95.8
male,30,108.5
male,87,90.8
female,86,54.1
male,87,83.4
male,66,84.0
male,84,75.8
male,80,90.5
female,79,98.0
male,83,95.0
female,72,53.6
male,46,81.2
female,84,53.3
female,71,74.2
female,69,69.4
female,56,101.7
male,42,106.3
female,38,100.7
male,66,78.0
female,71,71.7
female,55,68.0
female,86,53.3
female,74,60.4
female,45,80.8
male,47,92.1
female,67,70.0
male,77,74.8
female,79,75.4
male,80,86.3
female,51,52.0
female,90,88.4
male,36,105.3
female,45,84.6
male,62,93.2
female,54,62.6
male,81,67.7
male,77,71.2
female,26,100.8
male,45,77.1
female,69,72.5
female,47,71.0
female,66,74.2
male,51,100.9
female,33,82.2
male,68,68.1
female,83,89.1
male,36,107.0
female,66,80.6
male,35,103.0
female,60,97.8
female,94,75.3
male,28,74.9
female,69,97.5
female,72,58.7
female,81,57.3
male,83,84.4
female,79,59.2
male,81,99.4
male,52,69.3
male,36,80.2
male,77,68.7
male,54,71.7
female,55,85.9
female,86,69.4
male,27,95.4
female,37,87.4
female,91,90.3
male,46,100.3
female,81,86.2
male,41,79.2
female,80,74.1
male,48,92.5
male,66,108.3
female,38,78.8
male,95,100.3
male,90,68.7
female,55,83.9
male,63,71.0
female,71,61.1
female,39,92.0
female,85,63.0
female,39,89.0
female,60,76.5
male,81,76.0
male,88,94.3
female,56,92.6
female,27,52.3
male,72,74.6
male,78,84.3
female,89,89.5
male,31,111.4
male,71,61.0
male,42,112.9
female,34,48.0
male,89,71.1
female,60,104.3
male,47,68.8
female,78,96.9
male,52,99.6
female,73,96.7
male,36,67.2
female,53,76.3
male,81,62.5
female,65,58.3
male,67,84.0
male,67,78.3
male,69,100.8
male,64,101.2
male,72,91.7
male,73,105.4
male,78,81.4
male,95,102.0
female,32,58.2
female,29,93.4
female,74,92.5
female,27,69.0
male,54,97.7
male,91,100.1
female,30,51.2
male,82,61.4
male,67,65.2
male,42,114.1
male,48,110.8
female,55,93.2
female,75,72.8
female,69,56.2
female,47,87.7
female,44,79.5
male,63,89.2
female,26,51.3
female,35,85.0
female,35,79.8
female,89,82.1
female,34,88.9
female,60,86.1
male,42,109.6
female,41,78.4
male,59,64.3
female,57,68.8
female,27,55.9
male,57,96.2
female,28,76.2
male,74,72.6
female,57,59.2
female,55,83.8
female,47,77.4
male,76,86.3
female,71,83.8
female,33,75.4
female,70,65.3
female,78,94.1
male,88,92.3
male,35,75.3
male,65,102.9
male,28,65.1
female,94,61.4
female,35,101.1
male,57,79.4
male,58,80.5
male,83,101.6
female,85,71.3
female,85,80.0
male,65,82.3
female,64,92.8
female,46,93.5
female,72,99.8
female,46,103.7
male,57,90.3
male,87,66.9
female,74,87.3
female,79,76.8
male,36,83.1
female,78,60.7
female,58,76.2
female,27,70.2
female,71,52.0
male,66,64.4
male,67,103.0
female,45,88.0
female,92,81.1
female,91,78.3
female,43,62.4
male,78,67.4
female,75,77.9
female,87,50.4
female,59,103.0
female,84,66.1
male,70,75.3
female,74,74.8
female,31,95.7
male,86,92.4
male,56,99.5
female,55,65.0
female,72,82.5
male,72,66.5
female,90,76.1
female,77,52.5
male,28,89.7
male,40,71.3
female,26,49.6
male,83,76.4
female,45,78.4
female,88,47.6
female,33,83.1
female,91,75.6
male,73,84.8
male,63,72.6
male,88,77.9
male,55,76.9
male,34,95.2
female,57,79.4
male,30,63.7
female,34,100.1
male,27,109.3
female,49,72.3
male,57,103.6
male,81,74.3
male,28,64.9
female,51,90.5
female,76,63.9
female,41,105.5
female,26,98.8
male,28,78.9
female,37,87.2
male,66,99.7
female,87,93.5
male,88,84.6
female,62,72.4
female,39,74.5
